City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Bucharest,Select,CANCELED,2022-09-22 13:37:53 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.44416,26.1173,"Bulevardul Dacia 136, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.44353878,26.12856781,"București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-09-20 16:00:07 +0000 UTC,2022-09-20 16:04:02 +0000 UTC,44.43547,26.125526,"Str. Popa Nan 62, București 030167, România",2022-09-20 16:11:42 +0000 UTC,44.435986,26.104462,"Bulevardul Nicolae Bălcescu 2, București 010051, România",1.36,18,RON
Bucharest,Select,COMPLETED,2022-09-19 12:44:17 +0000 UTC,2022-09-19 12:48:55 +0000 UTC,44.362297,26.1153,"Drumul Binelui 246, București 042152, România",2022-09-19 13:11:30 +0000 UTC,44.435265,26.125488,"Strada Țepeș Vodă nr. 68-70, București 021526, România",7.02,31.2,RON
Bucharest,UberX,CANCELED,2022-09-19 12:40:37 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.37763,26.098913,"Strada Luica 60, București 077120, România",1970-01-01 00:00:00 +0000 UTC,44.37278795,26.10535455,"București, România",0,0,RON
Bucharest,Select,CANCELED,2022-09-18 17:05:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.42211,26.111942,"Bulevardul Mircea Vodă 36, București 030668, România",1970-01-01 00:00:00 +0000 UTC,44.42596996,26.11197662,"București, România",0,0,RON
2765,UberX,CANCELED,2022-09-17 17:01:58 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0,0,RON
2765,UberX,COMPLETED,2022-09-17 13:22:00 +0000 UTC,2022-09-17 13:25:45 +0000 UTC,45.106194,24.362362,"Jazz Bar, Strada Căpitan Negoescu, Râmnicu Vâlcea, România",2022-09-17 13:31:50 +0000 UTC,45.113544,24.386343,"Calea București 223, Râmnicu Vâlcea 240011, România",2.13,9.11,RON
Bucharest,Select,COMPLETED,2022-09-17 07:57:28 +0000 UTC,2022-09-17 08:01:06 +0000 UTC,44.435497,26.125372,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-09-17 08:04:30 +0000 UTC,44.42631,26.127851,"Bulevardul Unirii 75, București 030832, România",0.68,13.87,RON
Bucharest,Select,CANCELED,2022-09-17 07:20:02 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.370956,26.141361,"Șoseaua Berceni Nr.96, București, România",1970-01-01 00:00:00 +0000 UTC,44.37016928,26.1420083,"Strada Dumbrăvești 1, București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-09-15 06:47:00 +0000 UTC,2022-09-15 06:50:17 +0000 UTC,44.44631,26.07324,"București, România",2022-09-15 06:53:53 +0000 UTC,44.441704,26.072016,"Strada Mircea Vulcănescu 88, București 010825, România",0.83,15,RON
Bucharest,Select,CANCELED,2022-09-14 15:21:17 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.39702,26.123056,"Calea Văcărești 391, București 040055, România",1970-01-01 00:00:00 +0000 UTC,44.39781904,26.12072814,"București, România",0,0,RON
Bucharest,UberX,CANCELED,2022-09-14 15:11:47 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.41517,26.12606,"Strada Banul Udrea 9-11, București 031272, România",1970-01-01 00:00:00 +0000 UTC,44.41036785,26.12449408,"Strada Vitejilor 24, București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-09-13 20:46:01 +0000 UTC,2022-09-13 20:55:03 +0000 UTC,44.438118,26.059864,"Șoseaua Grozăvești 82, București 060752, România",2022-09-13 21:10:10 +0000 UTC,44.435272,26.125614,"Strada Țepeș Vodă nr. 68-70, București 021526, România",5.4,25.82,RON
Bucharest,Select,COMPLETED,2022-09-13 17:18:21 +0000 UTC,2022-09-13 17:24:50 +0000 UTC,44.435284,26.125298,"Str. Popa Nan 62, București 030167, România",2022-09-13 17:43:43 +0000 UTC,44.438133,26.059954,"Șoseaua Grozăvești 82, București 060752, România",4.22,20.19,RON
Bucharest,Select,CANCELED,2022-09-12 15:33:07 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.4382,26.10401,"Strada Tudor Arghezi 24, București 020946, România",1970-01-01 00:00:00 +0000 UTC,44.43745315,26.10439885,"Strada Tudor Arghezi 12, București 030167, România",0,0,RON
Bucharest,Comfort,CANCELED,2022-09-12 15:27:19 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43395,26.098238,"Calea Victoriei 26, București 030027, România",1970-01-01 00:00:00 +0000 UTC,44.43267679,26.09743071,"Calea Victoriei 12C, București 030167, România",0,0,RON
Bucharest,Select,COMPLETED,2022-09-12 07:47:20 +0000 UTC,2022-09-12 07:49:49 +0000 UTC,44.461563,26.094805,"Strada Radu Beller 15, București, România",2022-09-12 08:03:22 +0000 UTC,44.440018,26.108484,"UTI Business Center, Strada Vasile Lascăr 31, București 030167, România",2.07,18.5,RON
Bucharest,Select,CANCELED,2022-09-12 06:18:39 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43538,26.11118,"Str. Paleologu 5a, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.43554366,26.11107826,"Str. Paleologu 3a, București 030167, România",0,0,RON
Bucharest,Select,COMPLETED,2022-09-10 08:40:32 +0000 UTC,2022-09-10 08:49:36 +0000 UTC,44.435402,26.125353,"Str. Popa Nan 62, București 030167, România",2022-09-10 08:58:56 +0000 UTC,44.433693,26.099775,"Strada Doamnei 7, București 030167, România",1.62,18.5,RON
Bucharest,UberX,COMPLETED,2022-09-09 19:08:09 +0000 UTC,2022-09-09 19:10:07 +0000 UTC,44.36204,26.115154,"Drumul Binelui 244, București, România",2022-09-09 19:33:51 +0000 UTC,44.443108,26.09717,"Strada George Enescu 23, București 030167, România",7.12,31.47,RON
Bucharest,Select,CANCELED,2022-09-09 15:33:59 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.441387,26.094622,"Calea Victoriei 106, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.44044316,26.09840882,"Strada C. A. Rosetti 10, București 030167, România",0,0,RON
Bucharest,Select,COMPLETED,2022-09-08 12:43:33 +0000 UTC,2022-09-08 12:48:46 +0000 UTC,44.44045,26.1083,"Str. Batiștei 36, București 030167, România",2022-09-08 13:09:35 +0000 UTC,44.41634,26.136,"Șoseaua Mihai Bravu 319, București 031827, România",4.12,38.11,RON
Bucharest,Select,COMPLETED,2022-09-06 19:46:47 +0000 UTC,2022-09-06 19:49:50 +0000 UTC,44.42641,26.115324,"Bulevardul Unirii 47c, București 030825, România",2022-09-06 20:06:00 +0000 UTC,44.36211,26.115166,"Drumul Binelui 246, București 042152, România",5.21,28.04,RON
Bucharest,Select,COMPLETED,2022-09-05 19:20:42 +0000 UTC,2022-09-05 19:22:46 +0000 UTC,44.42233,26.132723,"Strada Traian Popovici 100, București 031422, România",2022-09-05 19:28:05 +0000 UTC,44.43526,26.125607,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.3,17.78,RON
Bucharest,Select,COMPLETED,2022-09-05 17:53:25 +0000 UTC,2022-09-05 18:02:06 +0000 UTC,44.432373,26.125437,"București, România",2022-09-05 18:08:30 +0000 UTC,44.42243,26.132538,"Strada Traian Popovici 100, București 031422, România",1.17,17.15,RON
Bucharest,Select,CANCELED,2022-09-04 17:47:47 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.370583,26.148302,"Viva Residence Plus, Str. Amurgului, Popești-Leordeni 077160, România",1970-01-01 00:00:00 +0000 UTC,44.37058187,26.14830172,"Viva Residence Plus, Str. Amurgului, Popești-Leordeni 077160, România",0,0,RON
Bucharest,Select,COMPLETED,2022-09-04 13:23:41 +0000 UTC,2022-09-04 13:28:50 +0000 UTC,44.4392,26.109179,"Strada Armand Călinescu 25, București 030167, România",2022-09-04 13:49:54 +0000 UTC,44.37721,26.129177,"Strada Moșoaia 67, București 041817, România",5.17,34.2,RON
Bucharest,Select,CANCELED,2022-09-03 17:07:53 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43321,26.112633,"Strada Popa Soare 1, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.43300307,26.11273456,"Calea Călărași 57b, București 030167, România",0,0,RON
Bucharest,Select,COMPLETED,2022-09-03 11:13:41 +0000 UTC,2022-09-03 11:19:50 +0000 UTC,44.43521,26.125603,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-09-03 11:36:04 +0000 UTC,44.443405,26.096663,"Str. D. I. Mendeleev 2, București 030167, România",2.54,19.05,RON
Bucharest,Select,COMPLETED,2022-09-02 08:32:16 +0000 UTC,2022-09-02 08:37:22 +0000 UTC,44.435177,26.125278,"Str. Popa Nan 62, București 030167, România",2022-09-02 08:58:27 +0000 UTC,44.462048,26.094193,"Strada Locotenent Aviator Șerban Petrescu 6, București 061344, România",2.95,12.38,RON
Bucharest,Select,COMPLETED,2022-09-01 23:46:40 +0000 UTC,2022-09-01 23:52:48 +0000 UTC,44.429226,26.103703,"București, România",2022-09-01 23:57:32 +0000 UTC,44.435238,26.12557,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.54,13.38,RON
Bucharest,Select,COMPLETED,2022-09-01 22:04:25 +0000 UTC,2022-09-01 22:14:40 +0000 UTC,44.442425,26.068266,"Splaiul Independenței 202M, București 060011, România",2022-09-01 22:21:50 +0000 UTC,44.43694,26.101492,"Bulevardul Nicolae Bălcescu 7, București 030167, România",3.42,10.97,RON
Bucharest,UberX,CANCELED,2022-08-31 20:23:29 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.36008,26.134737,"Drumul Dealu Bradului 89, București 042158, România",1970-01-01 00:00:00 +0000 UTC,44.36186755,26.12867987,"Bulevardul Metalurgiei 132, București 041832, România",0,0,RON
Bucharest,Select,COMPLETED,2022-08-31 18:24:23 +0000 UTC,2022-08-31 18:31:03 +0000 UTC,44.39292,26.12054,"Intrarea Scorușului 4, București, România",2022-08-31 18:36:36 +0000 UTC,44.37108,26.123,"Bulevardul Metalurgiei 70, București 041415, România",1.69,17.15,RON
Bucharest,UberX,CANCELED,2022-08-31 18:15:26 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.385307,26.118277,"Bloc R2, Aleea Terasei 6, București, România",1970-01-01 00:00:00 +0000 UTC,44.39647806,26.12095308,"Calea Văcărești 341, București 040069, România",0,0,RON
Bucharest,Select,CANCELED,2022-08-30 08:38:58 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.44074,26.024479,"Bulevardul Uverturii 91, București 077042, România",1970-01-01 00:00:00 +0000 UTC,44.44084442,26.02477443,"București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-08-29 14:27:07 +0000 UTC,2022-08-29 14:32:14 +0000 UTC,44.439297,26.109032,"Strada Armand Călinescu 25, București 030167, România",2022-08-29 15:03:47 +0000 UTC,44.433804,26.054247,"Iuliu Maniu 7, corp A, etaj 2, București 061095, România",3.49,38.29,RON
Bucharest,Select,CANCELED,2022-08-29 07:58:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.444145,26.12038,"E60 288, București, România",1970-01-01 00:00:00 +0000 UTC,44.43867052,26.12294412,"Str. Popa Nan 4, București 030167, România",0,0,RON
Bucharest,UberX,CANCELED,2022-08-28 03:04:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0,0,RON
Bucharest,UberX,CANCELED,2022-08-28 03:03:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0,0,RON
Bucharest,Select,CANCELED,2022-08-28 03:02:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.41692,26.02139,"Drumul Taberei 98, București, România",1970-01-01 00:00:00 +0000 UTC,44.41663933,26.02199686,"Drumul Taberei 89c, București, România",0,0,RON
Bucharest,UberX,COMPLETED,2022-08-28 00:48:29 +0000 UTC,2022-08-28 00:59:03 +0000 UTC,44.433258,26.100586,"Strada Smârdan 2, București 030167, România",2022-08-28 01:10:16 +0000 UTC,44.41865,26.042812,"Bulevardul 1 Mai 28, București 061344, România",3.71,37.15,RON
Bucharest,Select,COMPLETED,2022-08-27 18:36:58 +0000 UTC,2022-08-27 18:43:03 +0000 UTC,44.442486,26.06835,"Splaiul Independenței 202M, București 060011, România",2022-08-27 18:55:39 +0000 UTC,44.433407,26.097954,"Calea Victoriei 16-20, București 030027, România",3.07,20.73,RON
Bucharest,Select,COMPLETED,2022-08-27 14:16:32 +0000 UTC,2022-08-27 14:23:11 +0000 UTC,44.41576,26.10982,"Bulevardul Gheorghe Șincai 11, București, România",2022-08-27 14:35:27 +0000 UTC,44.441357,26.06553,"Splaiul Independenței 202B, București, România",3.34,13.43,RON
Bucharest,UberX,COMPLETED,2022-08-25 19:38:39 +0000 UTC,2022-08-25 19:46:01 +0000 UTC,44.435223,26.125286,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-08-25 20:03:17 +0000 UTC,44.362053,26.11508,"Drumul Binelui 246, București 042152, România",6.62,15.65,RON
Bucharest,Select,COMPLETED,2022-08-25 14:07:30 +0000 UTC,2022-08-25 14:12:08 +0000 UTC,44.43903,26.10808,"Strada Vasile Lascăr 32, București 020502, România",2022-08-25 14:21:57 +0000 UTC,44.43528,26.12562,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.48,14.86,RON
Bucharest,Select,COMPLETED,2022-08-24 17:44:10 +0000 UTC,2022-08-24 17:55:06 +0000 UTC,44.408054,26.20431,"Unnamed Road, București, România",2022-08-24 18:09:41 +0000 UTC,44.43531,26.126043,"Strada Țepeș Vodă nr. 68-70, București 021526, România",4.91,26.9,RON
Bucharest,Select,COMPLETED,2022-08-23 20:19:31 +0000 UTC,2022-08-23 20:23:21 +0000 UTC,44.4325,26.097391,"Calea Victoriei 12D, București 030026, România",2022-08-23 20:30:22 +0000 UTC,44.435223,26.125704,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.83,23.11,RON
Bucharest,UberX,CANCELED,2022-08-23 17:35:54 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.44763,26.147877,"Strada Olimpiadei 33, București, România",1970-01-01 00:00:00 +0000 UTC,44.44757736,26.14773047,"Strada Olimpiadei 33, București, România",0,0,RON
Bucharest,UberX,COMPLETED,2022-08-22 19:48:52 +0000 UTC,2022-08-22 19:52:06 +0000 UTC,44.435253,26.125654,"Strada Țepeș Vodă nr. 68-70, București 021526, România",2022-08-22 19:57:11 +0000 UTC,44.422424,26.132599,"Strada Traian Popovici 100, București 031422, România",1.4,14,RON
Bucharest,Select,COMPLETED,2022-08-21 20:00:19 +0000 UTC,2022-08-21 20:03:42 +0000 UTC,44.43524,26.125591,"Strada Țepeș Vodă 70, București 030167, România",2022-08-21 20:21:01 +0000 UTC,44.36203,26.115097,"Drumul Binelui 246, București 042152, România",7.2,48.53,RON
Bucharest,Select,COMPLETED,2022-08-21 12:10:07 +0000 UTC,2022-08-21 12:15:17 +0000 UTC,44.458992,26.095247,"Calea Dorobanți 169, București, România",2022-08-21 12:25:16 +0000 UTC,44.435402,26.12616,"Strada Țepeș Vodă nr. 68-70, București 021526, România",3.3,21.97,RON
Bucharest,UberX,COMPLETED,2022-08-20 20:54:39 +0000 UTC,2022-08-20 20:57:28 +0000 UTC,44.421867,26.10422,"E70 11, București, România",2022-08-20 21:05:09 +0000 UTC,44.435265,26.125628,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.89,16.5,RON
Bucharest,Select,CANCELED,2022-08-20 17:13:26 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0,0,RON
Bucharest,Select,CANCELED,2022-08-20 17:10:47 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.45452,26.122768,"Strada Reînvierii 33, București, România",1970-01-01 00:00:00 +0000 UTC,44.45454347,26.12281585,"Strada Reînvierii 33, București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-08-19 12:48:24 +0000 UTC,2022-08-19 12:51:31 +0000 UTC,44.43991,26.10851,"Str. Batiștei 36, București 030167, România",2022-08-19 12:59:43 +0000 UTC,44.43525,26.125685,"Strada Țepeș Vodă nr. 68-70, București 021526, România",1.41,17.58,RON
Bucharest,Select,COMPLETED,2022-08-19 08:26:41 +0000 UTC,2022-08-19 08:33:22 +0000 UTC,44.433693,26.031647,"Strada Cupolei 2, București 077042, România",2022-08-19 08:58:54 +0000 UTC,44.435272,26.12566,"Strada Țepeș Vodă nr. 68-70, București 021526, România",5.25,29.54,RON
Bucharest,Select,COMPLETED,2022-08-18 13:05:24 +0000 UTC,2022-08-18 13:11:51 +0000 UTC,44.43989,26.10836,"Str. Batiștei 36, București 030167, România",2022-08-18 13:40:05 +0000 UTC,44.43373,26.03181,"Strada Cupolei 1, București 061152, România",5.57,22.53,RON
Bucharest,Select,CANCELED,2022-08-17 14:34:18 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.425964,26.123512,"Bulevardul Unirii, București, România",1970-01-01 00:00:00 +0000 UTC,44.42595375,26.123487,"Bloc G1, Bulevardul Unirii 65, București 030829, România",0,0,RON
Bucharest,Select,CANCELED,2022-08-17 14:31:51 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43826,26.126781,"Str. Matei Voievod 35, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.43825948,26.12678111,"Str. Matei Voievod 35, București 030167, România",0,12,RON
Bucharest,UberX,CANCELED,2022-08-17 13:35:49 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.424515,26.122885,"Aleea Emil Botta 1, București, România",1970-01-01 00:00:00 +0000 UTC,44.42398584,26.11962616,"Bulevardul Octavian Goga, București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-08-16 21:21:04 +0000 UTC,2022-08-16 21:30:27 +0000 UTC,44.426266,26.110155,"Bulevardul Unirii 22, București 030167, România",2022-08-16 21:41:44 +0000 UTC,44.379448,26.134897,"București, România",3.87,22.65,RON
Bucharest,Select,CANCELED,2022-08-16 12:07:05 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.432327,26.13944,"Bulevardul Basarabia 5, București, România",1970-01-01 00:00:00 +0000 UTC,44.43196261,26.1382463,"TERMINAL STRADAL PIATA HURMUZACHI, Bulevardul Decebal 28, București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-08-16 07:09:22 +0000 UTC,2022-08-16 07:15:28 +0000 UTC,44.467155,26.07098,"Strada Căpitan Nicolae Drossu 6, București, România",2022-08-16 07:33:11 +0000 UTC,44.42821,26.10948,"Strada Sfânta Vineri 29, București 030203, România",3.77,24.55,RON
Bucharest,Select,COMPLETED,2022-08-16 06:02:05 +0000 UTC,2022-08-16 06:06:42 +0000 UTC,44.435528,26.035276,"Strada Fabricii 26-A, București 061344, România",2022-08-16 06:24:36 +0000 UTC,44.466778,26.072548,"Strada Ştefan Sănătescu 46, București, România",3.42,39.95,RON
Bucharest,Select,CANCELED,2022-08-13 05:03:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43194,26.054272,"Cotroceni Business Center, Bulevardul Iuliu Maniu 7, București 061072, România",1970-01-01 00:00:00 +0000 UTC,44.43102074,26.05429757,"AFI Business Park Cotroceni, AFI Park 1, Bulevardul Doina Cornea 4, București 061344, România",0,0,RON
Bucharest,Select,CANCELED,2022-08-13 04:58:20 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43725,26.05486,"Bulevardul Doina Cornea, București 061344, România",1970-01-01 00:00:00 +0000 UTC,44.43445659,26.04616642,"Bulevardul Iuliu Maniu 13, București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-08-13 00:50:37 +0000 UTC,2022-08-13 00:58:50 +0000 UTC,44.439037,26.066442,"Strada Doctor Dimitrie Brândză 28, București, România",2022-08-13 01:07:00 +0000 UTC,44.4187,26.042946,"Bulevardul 1 Mai 28, București 061344, România",2.5,19.05,RON
Bucharest,,UNFULFILLED,2022-08-13 00:45:34 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.42211,26.06993,"Strada Progresului 111, București, România",1970-01-01 00:00:00 +0000 UTC,44.42882895,26.08003807,"Strada Doctor Niculae D. Staicovici 75, București 051304, România",0,0,RON
Bucharest,Select,COMPLETED,2022-08-12 18:07:02 +0000 UTC,2022-08-12 18:09:38 +0000 UTC,44.46754,26.06221,"Strada Constantin Sandu-Aldea 2, București 012244, România",2022-08-12 18:18:40 +0000 UTC,44.43876,26.06652,"Strada Doctor Ernest Juvara 30, București, România",2.82,17.39,RON
Bucharest,UberX,COMPLETED,2022-08-11 20:39:07 +0000 UTC,2022-08-11 20:43:56 +0000 UTC,44.426617,26.109133,"Bloc A3, Bulevardul Unirii 35, București 030823, România",2022-08-11 20:55:58 +0000 UTC,44.430992,26.030066,"Aleea Poarta Albă 13, București 061344, România",4.92,32.27,RON
Bucharest,Select,COMPLETED,2022-08-11 17:04:30 +0000 UTC,2022-08-11 17:08:38 +0000 UTC,44.42828,26.109688,"Strada Sfânta Vineri 29, București 030167, România",2022-08-11 17:18:44 +0000 UTC,44.431488,26.134958,"Strada Calist 4, București, România",1.61,18.87,RON
Bucharest,Select,COMPLETED,2022-08-10 20:19:45 +0000 UTC,2022-08-10 20:22:19 +0000 UTC,44.43989,26.10819,"Str. Batiștei 36, București 030167, România",2022-08-10 20:37:23 +0000 UTC,44.38046,26.13519,"Str. Serg. Nicolae Florescu, București 077160, România",5.42,36.04,RON
Bucharest,Select,COMPLETED,2022-08-10 16:23:54 +0000 UTC,2022-08-10 16:32:10 +0000 UTC,44.44357,26.150335,"Bulevardul Pierre de Coubertin, București, România",2022-08-10 16:43:27 +0000 UTC,44.443943,26.098354,"Bulevardul General Gheorghe Magheru 22, București 030167, România",3.05,23.43,RON
Bucharest,Select,COMPLETED,2022-08-10 14:38:21 +0000 UTC,2022-08-10 14:40:52 +0000 UTC,44.428223,26.10968,"Strada Sfânta Vineri 29, București 030167, România",2022-08-10 14:57:26 +0000 UTC,44.44321,26.151794,"Bulevardul Pierre de Coubertin 3-5, București 021901, România",2.8,29.16,RON
Bucharest,Comfort,COMPLETED,2022-08-06 15:51:40 +0000 UTC,2022-08-06 15:54:50 +0000 UTC,44.47101,26.111317,"Strada Glodeni 22, București, România",2022-08-06 16:10:15 +0000 UTC,44.428318,26.109447,"Strada Sfânta Vineri 29, București 030203, România",3.64,26.74,RON
Bucharest,Comfort,COMPLETED,2022-08-06 10:51:53 +0000 UTC,2022-08-06 10:55:43 +0000 UTC,44.46201,26.094196,"Strada Locotenent Aviator Șerban Petrescu 6, București 061344, România",2022-08-06 10:59:17 +0000 UTC,44.47839,26.102224,"Calea Floreasca 246B, București 014476, România",1.54,16.8,RON
Bucharest,UberX,COMPLETED,2022-08-06 10:01:12 +0000 UTC,2022-08-06 10:04:28 +0000 UTC,44.438465,26.10803,"S.da Italiană 16, București 030167, România",2022-08-06 10:14:14 +0000 UTC,44.462006,26.094206,"Strada Locotenent Aviator Șerban Petrescu 6, București 061344, România",2.29,14,RON
Bucharest,Select,COMPLETED,2022-08-05 09:02:11 +0000 UTC,2022-08-05 09:04:51 +0000 UTC,44.389915,26.142485,"Șoseaua Vitan-Bârzești 9-11, București 077160, România",2022-08-05 09:15:38 +0000 UTC,44.43017,26.111328,"Bulevardul Mircea Vodă 15, București 030167, România",3.67,20.65,RON
Bucharest,Select,COMPLETED,2022-08-05 08:32:55 +0000 UTC,2022-08-05 08:38:06 +0000 UTC,44.43996,26.10831,"Str. Batiștei 36, București 030167, România",2022-08-05 08:57:43 +0000 UTC,44.389935,26.14246,"Șoseaua Vitan-Bârzești 9-11, București 077160, România",4.54,28.38,RON
Bucharest,UberX,COMPLETED,2022-08-05 07:48:37 +0000 UTC,2022-08-05 07:54:10 +0000 UTC,44.43844,26.107994,"S.da Italiană 16, București 030167, România",2022-08-05 07:59:21 +0000 UTC,44.42924,26.101757,"Str. Franceză 60, București 030106, România",1.08,14,RON
Bucharest,Select,CANCELED,2022-08-04 20:47:19 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.428505,26.049147,"București, România",1970-01-01 00:00:00 +0000 UTC,44.42823672,26.04359972,"Strada 23 August 232, Otopeni 075100, România",0,0,RON
Bucharest,,UNFULFILLED,2022-08-04 20:35:15 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0,0,RON
Bucharest,UberX,COMPLETED,2022-08-03 08:16:31 +0000 UTC,2022-08-03 08:24:18 +0000 UTC,44.513542,26.134777,"Strada Erou Iancu Nicolae 29, Voluntari 077190, România",2022-08-03 08:48:39 +0000 UTC,44.43794,26.101072,"Blocul Creditul Minier, București, România",7.2,31.4,RON
Bucharest,UberX,CANCELED,2022-08-03 06:17:04 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43489,26.084124,"Strada Vasile Pârvan 4, București, România",1970-01-01 00:00:00 +0000 UTC,44.43245077,26.09317875,"Bulevardul Libertății 22, București 030167, România",0,0,RON
Bucharest,UberX,COMPLETED,2022-08-02 22:07:13 +0000 UTC,2022-08-02 22:11:24 +0000 UTC,44.43371,26.03182,"Strada Cupolei, București 077042, România",2022-08-02 22:34:27 +0000 UTC,44.4266,26.10918,"Bloc A3, Bulevardul Unirii 35, București 030823, România",6.03,24.96,RON
Bucharest,Select,CANCELED,2022-08-01 22:23:51 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.434063,26.023653,"Bulevardul Iuliu Maniu 63, București, România",1970-01-01 00:00:00 +0000 UTC,44.4340843,26.0248512,"București, România",0,0,RON
Bucharest,Select,CANCELED,2022-08-01 22:22:13 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.41685,26.093416,"Strada Doctor Constantin Istrati 46, București, România",1970-01-01 00:00:00 +0000 UTC,44.41874111,26.0941807,"Strada Doctor Constantin Istrati 6, București, România",0,0,RON
Bucharest,UberX,COMPLETED,2022-08-01 08:35:26 +0000 UTC,2022-08-01 08:39:46 +0000 UTC,44.513588,26.13465,"Strada Erou Iancu Nicolae 24, Voluntari 077190, România",2022-08-01 09:07:46 +0000 UTC,44.43794,26.10277,"Treevi Pizza Universitate, Str. Batiștei 11, București 030167, România",6.63,31.81,RON
Bucharest,UberX,COMPLETED,2022-08-01 06:21:59 +0000 UTC,2022-08-01 06:30:12 +0000 UTC,44.428284,26.10977,"Strada Sfânta Vineri 29, București 030167, România",2022-08-01 07:02:30 +0000 UTC,44.513622,26.134657,"Strada Erou Iancu Nicolae 29 Etaj 3 Cladirea David Business Center, Voluntari 077190, România",10.14,47.32,RON
Bucharest,UberX,COMPLETED,2022-07-31 21:59:35 +0000 UTC,2022-07-31 22:03:36 +0000 UTC,44.43095,26.13665,"Bulevardul Decebal 24-26, București, România",2022-07-31 22:23:56 +0000 UTC,44.4309,26.03003,"Aleea Poarta Albă, București, România",6.29,42.93,RON
Bucharest,,UNFULFILLED,2022-07-31 21:55:32 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.42503,26.11913,"Strada Nerva Traian 3, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.42576003,26.11914909,"București, România",0,0,RON
Bucharest,UberX,CANCELED,2022-07-31 21:54:40 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0,0,RON
